id,type,from,to,source_id,source_title,source_url,publication_date,retrieval_date,evidence_grade,factual_status,establishes,does_not_establish,review_status,extraction_method,confidence
relationship-db4e00e5141a300174af,mentions,finding-c764ac7e122509f3988f5529,entity-governmentagency-8c8dd29d0fd60bc0c9e3,federal-register-latest,Federal Register — Latest Documents,https://www.federalregister.gov/documents/2026/07/13/2026-14078/oswego-hydro-partners-lp-notice-of-waiver-of-water-quality-certification,2026-07-13T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,The cited record names Notice of Waiver of Water Quality Certification Energy Department.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-aed0ae8610da7c96ac19,mentions,finding-c79dfedc829c895d2877ff01,entity-governmentagency-797985e00599a69778e5,doj-oig-reports,U.S. Department of Justice Office of Inspector General — Reports,https://oig.justice.gov/reports/audit-office-justice-programs-bureau-justice-assistance-students-teachers-and-officers,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,A,official-audit-finding,The cited record names Audit of the Office of Justice Programs Bureau.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-1ac6cf6dd71a91444802,mentions,finding-c79dfedc829c895d2877ff01,entity-legalauthority-1c4fcacdd2a6a30060ed,doj-oig-reports,U.S. Department of Justice Office of Inspector General — Reports,https://oig.justice.gov/reports/audit-office-justice-programs-bureau-justice-assistance-students-teachers-and-officers,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,A,official-audit-finding,The cited record names Officers Preventing School Violence Act.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,legal-authority-regex,0.64
relationship-ed33f20fa4824e215e9b,mentions,finding-c7b000c40da5dc2381fd5b79,entity-contractor-eda0de6807f976ec8d41,usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89503426PWA002323,2026-07-08T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,The cited record names PHOENIX CONTRACTING LLC.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,company-suffix-regex,0.72
relationship-d12938e6f3d163a88ab2,mentions,finding-c8e4e1d2769612936d0b77da,entity-governmentagency-5ea3493ef75278bdf8c2,sec-litigation-releases,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26549-ortiz.pdf,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,A,established-wrongdoing,The cited record names U.S. Securities and Exchange Commission.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-ba8c7d29388b9cb44a28,mentions,finding-c9fd74c4a15e63931f1e9d31,entity-governmentagency-101c838f7a336bfe8e2a,federal-register-latest,Federal Register — Latest Documents,https://www.federalregister.gov/documents/2026/07/13/2026-14000/center-for-scientific-review-notice-of-closed-meetings,2026-07-13T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,The cited record names Notice of Closed Meetings Health and Human Services Department.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-e936deae3e5dc68a3029,mentions,finding-ca33bf88016d7ecfa0bd27f2,entity-governmentagency-5ea3493ef75278bdf8c2,sec-litigation-releases,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26497.pdf,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,A,established-wrongdoing,The cited record names U.S. Securities and Exchange Commission.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-5de8c7578e9e4a68c5e0,mentions,finding-cbd46140f573612814a8aeba,entity-governmentagency-6acdd63fe72ee7397259,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-v-epstein-no-909-v-80469-sd-fla-2009,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,The cited record names United States Department.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-d4ccf4ff5f417daabce4,mentions,finding-cbe37998b4486fdf1f877814,entity-governmentagency-6605a26ee94d4461a660,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/media/1426281/dl?inline,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,The cited record names Attorney Review Protocol for Epstein Files Department.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-e84c5ee0af9491ab966e,mentions,finding-cbe37998b4486fdf1f877814,entity-governmentagency-6acdd63fe72ee7397259,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/media/1426281/dl?inline,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,The cited record names United States Department.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-687fd86e26b52c5a5cd0,mentions,finding-cdeecf8ebd2a1f8306018972,entity-governmentagency-5ea3493ef75278bdf8c2,sec-litigation-releases,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26579-lamancha.pdf,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,The cited record names U.S. Securities and Exchange Commission.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-75af6fc671e9a40dd707,mentions,finding-ce6c89056460c0c0b4cff4e4,entity-governmentagency-5ea3493ef75278bdf8c2,sec-litigation-releases,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/26526-final-judgment-bongiorno.pdf,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,A,established-wrongdoing,The cited record names U.S. Securities and Exchange Commission.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-b57bf91614b5555c5707,mentions,finding-ceea92723ecaa0669313d213,entity-contractor-c4cd25f5d01f9a897f09,sec-current-filings,U.S. Securities and Exchange Commission — Current EDGAR Filings,https://www.sec.gov/Archives/edgar/data/1368801/000122520826006582/0001225208-26-006582-index.htm,2026-07-10T23:58:05.000Z,2026-07-11T12:51:11.789Z,B,record-update,The cited record names Adolph Coors CO LLC.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,company-suffix-regex,0.72
relationship-ea9995c3ed3d54cad22b,mentions,finding-cefd7cbcd4a98e9aff0f56cf,entity-contractor-eff051e61b4f18d61f4c,sec-current-filings,U.S. Securities and Exchange Commission — Current EDGAR Filings,https://www.sec.gov/Archives/edgar/data/1720424/000106299326003613/0001062993-26-003613-index.htm,2026-07-11T00:09:26.000Z,2026-07-11T12:51:11.789Z,B,record-update,The cited record names HIVE Digital Technologies Ltd.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,company-suffix-regex,0.72
relationship-39f5d9870bdee4ed19d7,mentions,finding-cf53bb9e78937f9225db689c,entity-governmentagency-5ea3493ef75278bdf8c2,sec-litigation-releases,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26583-bajic.pdf,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,A,established-wrongdoing,The cited record names U.S. Securities and Exchange Commission.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-65a9f7756e3157652111,mentions,finding-cf70ba879e6062db069ee8a2,entity-organization-8c0e6dda3826abe7bea9,federal-register-latest,Federal Register — Latest Documents,https://www.federalregister.gov/documents/2026/07/10/2026-13985/national-register-of-historic-places-notification-of-pending-nominations-and-related-actions,2026-07-10T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,The cited record names Pending Nominations and Related Actions The National Park Service.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-5675075e122b5ff4e63d,mentions,finding-d06aa1788dc71c25ccb64b42,entity-governmentagency-101c838f7a336bfe8e2a,federal-register-latest,Federal Register — Latest Documents,https://www.federalregister.gov/documents/2026/07/13/2026-14063/center-for-scientific-review-notice-of-closed-meetings,2026-07-13T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,The cited record names Notice of Closed Meetings Health and Human Services Department.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-f1b0a1087a375c6df50e,mentions,finding-d0f40deb9bdcc8af49735de4,entity-governmentagency-5ea3493ef75278bdf8c2,sec-litigation-releases,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26504.pdf,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,A,established-wrongdoing,The cited record names U.S. Securities and Exchange Commission.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-4f9a502a9612edc877e0,mentions,finding-d2b8825ad95d8d6c890e0b21,entity-governmentagency-6acdd63fe72ee7397259,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-v-epstein-no-908-cv-80069-sd-fla-2008,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,The cited record names United States Department.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-c74e8507e1b2b1427196,mentions,finding-d3589cf045e6d530b37381a9,entity-governmentagency-076bd64ce444d608be5f,usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/HC101326FB587,2026-08-21T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,The cited record names Defense Information Systems Agency.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-643adfdbeaf5871a3185,mentions,finding-d523f573454d7107b54eee44,entity-governmentagency-c41b019e97789a7fb84f,usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/9531CB26F0031,2026-07-08T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,The cited record names Consumer Financial Protection Bureau.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-c1ea35c991c0a7d81500,mentions,finding-d65be839500a5fe9813405d4,entity-governmentagency-6acdd63fe72ee7397259,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-7-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,The cited record names United States Department.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-ea5360941241af7bf554,mentions,finding-d74135099a3c51ad034adc4d,entity-governmentagency-c11ea8f81c30fe865e8a,wikileaks-publications,WikiLeaks — Publications,https://wikileaks.org//ciav7p1,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,C,leak-or-document-lead,The cited record names U.S. Central Intelligence Agency.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
